Title,region,Region Name,region_parent_name,Price,Property Size,Bedrooms,Bathrooms,Furnishing,Is Boosted,House Type,Region Parent Name
5bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),155000000.0,600.0,5,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,165000000.0,200.0,4,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
3bdrm Apartment in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,130000000.0,100.0,3,4,Unfurnished,enterprise,Apartment,Abuja (FCT)
3bdrm Duplex in Gaduwa for sale,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),220000000.0,250.0,3,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,465000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
"4bdrm House in Sunshine Garden, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,190000000.0,300.0,4,4,Unfurnished,enterprise,House,Lagos Island
4bdrm Duplex in Vgc Harris Drive for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,220000000.0,300.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Chief Lateef Oyelade, Rind Road for sale","Ibadan, Rind Road",Rind Road,Ibadan,200000000.0,500.0,4,5,Semi-Furnished,diamond,Duplex,Oyo State
"4bdrm Duplex in Westend Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,125000000.0,506.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"2bdrm Apartment in Meadow, Ikate for sale","Lekki, Ikate",Ikate,Lekki,260000000.0,1218.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
3bdrm Bungalow in Oshimili North for sale,"Delta State, Oshimili North",Oshimili North,Delta State,125000000.0,3700.0,3,3,Unfurnished,enterprise,Bungalow,Delta State
"5bdrm Duplex in Conservation, Lekki Expressway for sale","Lekki, Lekki Expressway",Lekki Expressway,Lekki,500000000.0,950.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,310000000.0,320.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,220000000.0,300.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
Furnished 4bdrm House in Surulere for sale,"Lagos State, Surulere",Surulere,Lagos State,450000000.0,500.0,4,4,Furnished,diamond,House,Lagos Mainland
Furnished 6bdrm Duplex in Owerri for sale,"Imo State, Owerri",Owerri,Imo State,750000000.0,1300.0,6,6,Furnished,enterprise,Duplex,Imo State
Furnished 3bdrm House in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,135000000.0,500.0,3,3,Furnished,diamond,House,Lagos Mainland
"Furnished 3bdrm Bungalow in Supercell Estate, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,140000000.0,500.0,3,4,Furnished,enterprise,Bungalow,Abuja (FCT)
Furnished 3bdrm House in Eric Moore for sale,"Surulere, Eric Moore",Eric Moore,Surulere,190000000.0,500.0,3,3,Furnished,diamond,House,Lagos Mainland
1bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,90000000.0,100.0,1,1,Unfurnished,enterprise,Apartment,Lagos Island
"5bdrm Duplex in Pinnock Beach, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1600000000.0,100.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"3bdrm Duplex in Oribanwa Phase 2, for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,110000000.0,100.0,3,3,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,270000000.0,100.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
2bdrm Apartment in Eneka Estate for sale,"Port-Harcourt, Eneka",Eneka,Port-Harcourt,230000000.0,900.0,2,2,Unfurnished,enterprise,Apartment,Rivers State
3bdrm Apartment in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,155000000.0,200.0,3,3,Unfurnished,enterprise,Apartment,Lagos Mainland
4bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,300000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Berger for sale,"Ojodu, Berger",Berger,Ojodu,240000000.0,250.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,350000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
"5bdrm Duplex in Megamound Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,480000000.0,500.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,130000000.0,180.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,150000000.0,400.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,600000000.0,500.0,3,3,Semi-Furnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,1750000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,1600000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
2bdrm Apartment in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,160000000.0,150.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
5bdrm Duplex in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,1500000000.0,400.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Transekulu, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,150000000.0,500.0,4,5,Semi-Furnished,diamond,Duplex,Enugu State
"14bdrm Block of Flats in Akpoga Street,, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,170000000.0,500.0,14,16,Semi-Furnished,diamond,Block Of Flats,Enugu State
2bdrm Block of Flats in Yabatech Gra for sale,"Lagos State, Yaba",Yaba,Lagos State,130000000.0,400.0,2,2,Unfurnished,diamond,Block Of Flats,Lagos Mainland
"5bdrm Duplex in Peace Estate, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,450000000.0,500.0,5,5,Unfurnished,diamond,Duplex,Lagos Mainland
2bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,90000000.0,500.0,2,2,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,140000000.0,900.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,700000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,175000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
"4bdrm Duplex in Opic, Isheri North for sale","Ojodu, Isheri North",Isheri North,Ojodu,270000000.0,400.0,4,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Opic, Isheri North for sale","Ojodu, Isheri North",Isheri North,Ojodu,220000000.0,350.0,4,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Ikeja Gra Lagos for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,950000000.0,350.0,4,5,Unfurnished,diamond,Duplex,Lagos Mainland
3bdrm Apartment in Opebi Ikeja Lagos for sale,"Ikeja, Opebi",Opebi,Ikeja,350000000.0,150.0,3,4,Semi-Furnished,diamond,Apartment,Lagos Mainland
3bdrm Apartment in Opebi Ikeja for sale,"Ikeja, Opebi",Opebi,Ikeja,200000000.0,150.0,3,4,Unfurnished,diamond,Apartment,Lagos Mainland
4bdrm Duplex in Magodo Gra Phase 1 for sale,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,450000000.0,150.0,4,5,Semi-Furnished,diamond,Duplex,Lagos Mainland
"5bdrm Duplex in Ikota Estate, 1004 for sale","Victoria Island, 1004",1004,Victoria Island,550000000.0,600.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Oluyole Gra for sale,"Ibadan, Oluyole Estate",Oluyole Estate,Ibadan,300000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Oyo State
3bdrm Block of Flats in Shomolu / Shomolu for sale,"Shomolu, Shomolu / Shomolu",Shomolu / Shomolu,Shomolu,170000000.0,500.0,3,3,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
5bdrm House in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,950000000.0,1000.0,5,5,Semi-Furnished,diamond,House,Abuja (FCT)
Furnished 3bdrm Bungalow in Ushafa for sale,"Bwari, Ushafa",Ushafa,Bwari,70000000.0,1000.0,3,4,Furnished,diamond,Bungalow,Abuja (FCT)
Furnished 1bdrm Block of Flats in Wuse 2 for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),220000000.0,500.0,1,1,Furnished,enterprise,Block Of Flats,Abuja (FCT)
3bdrm Block of Flats in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,220000000.0,300.0,3,3,Unfurnished,enterprise,Block Of Flats,Abuja (FCT)
6bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,1200000000.0,1000.0,6,6,Semi-Furnished,diamond,Duplex,Abuja (FCT)
"4bdrm Duplex in 69 Road Qwarimpa, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),350000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Abuja (FCT)
4bdrm Duplex in Jahi Gilmore for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),400000000.0,600.0,4,4,Semi-Furnished,diamond,Duplex,Abuja (FCT)
13bdrm Mansion in F01 Kubwa  F C T for sale,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),1200000000.0,3715.0,13,20,Unfurnished,diamond,Mansion,Abuja (FCT)
"4bdrm Duplex in Estate, Sabon Lugbe for sale","Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,180000000.0,1000.0,4,5,Semi-Furnished,diamond,Duplex,Abuja (FCT)
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,310000000.0,500.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
Furnished 1bdrm Apartment in Karu for sale,"Abuja (FCT), Karu",Karu,Abuja (FCT),150000000.0,500.0,1,2,Furnished,diamond,Apartment,Abuja (FCT)
"5bdrm Duplex in Estate, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),600000000.0,890.0,5,6,Unfurnished,diamond,Duplex,Abuja (FCT)
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,420000000.0,400.0,5,6,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,250000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Enugu State
4bdrm Duplex in Lekki Palm City Ajah for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,230000000.0,500.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
Furnished 2bdrm Maisonette in Agege for sale,"Lagos State, Agege",Agege,Lagos State,125000000.0,300.0,2,3,Furnished,diamond,Maisonette,Lagos Mainland
4bdrm Duplex in Isheri North Opic for sale,"Ojodu, Isheri North",Isheri North,Ojodu,150000000.0,500.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1000000000.0,1800.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
"4bdrm Maisonette in Milverton, Old Ikoyi for sale","Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,1800000000.0,300.0,4,4,Unfurnished,enterprise,Maisonette,Lagos Island
5bdrm Duplex in Magodo Gra Phase 2 for sale,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,780000000.0,600.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Magodo Gra Phase 1 for sale,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,330000000.0,500.0,5,5,Unfurnished,enterprise,Duplex,Lagos Mainland
"3bdrm Apartment in Awuse, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,350000000.0,250.0,3,4,Unfurnished,enterprise,Apartment,Lagos Mainland
2bdrm Penthouse in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,850000000.0,300.0,2,2,Semi-Furnished,enterprise,Penthouse,Lagos Island
6bdrm Duplex in Jabi for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),400000000.0,350.0,6,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
Furnished 5bdrm Duplex in FHA for sale,"Lugbe District, FHA",FHA,Lugbe District,500000000.0,700.0,5,6,Furnished,enterprise,Duplex,Abuja (FCT)
3bdrm Apartment in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),170000000.0,100.0,3,4,Unfurnished,enterprise,Apartment,Abuja (FCT)
3bdrm Apartment in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,120000000.0,150.0,3,4,Semi-Furnished,enterprise,Apartment,Abuja (FCT)
"7bdrm Duplex in Kingz Park Estate, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),650000000.0,1200.0,7,7,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,220000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
4bdrm House in Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,160000000.0,300.0,4,4,Unfurnished,enterprise,House,Lagos Island
3bdrm Block of Flats in Wuse 2 for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),2000000000.0,1200.0,3,3,Unfurnished,diamond,Block Of Flats,Abuja (FCT)
2bdrm Apartment in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,91000000.0,200.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,450000000.0,400.0,4,4,Semi-Furnished,diamond,Duplex,Abuja (FCT)
"4bdrm Duplex in Dantata Estate, for sale","Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),195000000.0,400.0,4,5,Semi-Furnished,diamond,Duplex,Abuja (FCT)
12bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,200000000.0,464.0,12,8,Unfurnished,diamond,Block Of Flats,Edo State
6bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,100000000.0,1858.0,6,6,Unfurnished,diamond,Block Of Flats,Edo State
18bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,600000000.0,557.0,18,12,Unfurnished,diamond,Block Of Flats,Edo State
"5bdrm Duplex in Judges Quarters, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),400000000.0,1000.0,5,5,Unfurnished,diamond,Duplex,Abuja (FCT)
Furnished 6bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1800000000.0,1000.0,6,6,Furnished,enterprise,Duplex,Abuja (FCT)
Furnished 4bdrm House in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,250000000.0,500.0,4,4,Furnished,diamond,House,Lagos Mainland
3bdrm Apartment in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,270000000.0,500.0,3,3,Unfurnished,diamond,Apartment,Lagos Mainland
Furnished 3bdrm House in Maryland for sale,"Lagos State, Maryland",Maryland,Lagos State,280000000.0,500.0,3,3,Furnished,diamond,House,Lagos Mainland
Furnished 5bdrm Duplex in Zone B for sale,"Apo District, Zone B",Zone B,Apo District,650000000.0,600.0,5,6,Furnished,enterprise,Duplex,Abuja (FCT)
Furnished 2bdrm House in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,270000000.0,500.0,2,2,Furnished,diamond,House,Lagos Island
"20bdrm Block of Flats in Victory Estate, Ibeshe / Amuwo-Odofin for sale","Amuwo-Odofin, Ibeshe / Amuwo-Odofin",Ibeshe / Amuwo-Odofin,Amuwo-Odofin,680000000.0,1800.0,20,20,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,130000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Lekki Scheme 2 for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,110000000.0,1000.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
"4bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,160000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Lekki Palm City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Ajah,195000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Ajah, Lekki for sale","Lagos State, Ajah",Ajah,Lagos State,170000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"3bdrm Apartment in Oniru, Victoria Island Extension for sale","Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,240000000.0,100.0,3,3,Unfurnished,enterprise,Apartment,Lagos Island
"4bdrm Duplex in General Paint, Off Lekki-Epe Expressway for sale","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,165000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,680000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Second Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,480000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Mobile Road, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,275000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,200000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Orchid Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,350000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Estate Akwaka, Ruuodomaya for sale","Port-Harcourt, Ruuodomaya",Ruuodomaya,Port-Harcourt,200000000.0,289.0,4,4,Unfurnished,enterprise,Duplex,Rivers State
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,500000000.0,550.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,550000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Berger for sale,"Ojodu, Berger",Berger,Ojodu,290000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Mainland
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,430000000.0,500.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
1bdrm Apartment in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,82000000.0,500.0,1,1,Unfurnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,370000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
Furnished 2bdrm Penthouse in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,400000000.0,200.0,2,2,Furnished,enterprise,Penthouse,Lagos Island
6bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1300000000.0,500.0,6,6,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,350000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
"5bdrm Duplex in Royal Garden Estate, VGC / Ajah for sale","Ajah, VGC / Ajah",VGC / Ajah,Ajah,650000000.0,450.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,650000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
2bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,160000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Berger for sale,"Ojodu, Berger",Berger,Ojodu,265000000.0,250.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
"8bdrm Block of Flats in Majek Abijo, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,100000000.0,500.0,8,8,Unfurnished,diamond,Block Of Flats,Lagos Island
4bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,125000000.0,400.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Old Ikoyi for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,1500000000.0,400.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
Furnished 3bdrm Apartment in In Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,280000000.0,1000.0,3,3,Furnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,230000000.0,450.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,500000000.0,450.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
3bdrm Block of Flats in Garki 2 for sale,"Abuja (FCT), Garki 2",Garki 2,Abuja (FCT),750000000.0,1000.0,3,4,Unfurnished,diamond,Block Of Flats,Abuja (FCT)
4bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,200000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
2bdrm Apartment in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,100000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,75000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
3bdrm Villa in Kaura for sale,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),120000000.0,11.0,3,3,Semi-Furnished,diamond,Unknown,Abuja (FCT)
4bdrm Duplex in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,650000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Mainland
3bdrm Maisonette in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,170000000.0,500.0,3,3,Semi-Furnished,diamond,Maisonette,Lagos Island
4bdrm Duplex in Adeniyi Jones Lagos for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,320000000.0,150.0,4,5,Semi-Furnished,diamond,Duplex,Lagos Mainland
4bdrm Duplex in Ogudu GRA for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,450000000.0,500.0,4,5,Unfurnished,diamond,Duplex,Lagos Mainland
4bdrm Duplex in Maryland Lagos for sale,"Lagos State, Maryland",Maryland,Lagos State,320000000.0,450.0,4,5,Unfurnished,diamond,Duplex,Lagos Mainland
4bdrm Duplex in Orchid Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,180000000.0,250.0,4,5,Unfurnished,diamond,Duplex,Lagos Island
Furnished 5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,650000000.0,150.0,5,6,Furnished,diamond,Duplex,Lagos Mainland
"5bdrm Duplex in Estate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,480000000.0,500.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,280000000.0,500.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,140000000.0,600.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Orchild Road, Chevron for sale","Lekki, Chevron",Chevron,Lekki,400000000.0,500.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
